invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin
7945,M075,San Marcos,Home and lifestyle,$16,1.0,28/11/25,17:53:00,Credit card,6.0,0.33
7946,M065,Texas City,Fashion accessories,$45,1.0,26/11/25,20:49:00,Credit card,7.0,0.33
7947,M055,Waxahachie,Home and lifestyle,$77,2.0,07/11/25,16:25:00,Credit card,3.0,0.33
7948,M074,Weslaco,Fashion accessories,$52,2.0,17/12/25,20:51:00,Credit card,4.0,0.33
7949,M073,Seguin,Home and lifestyle,$44,3.0,11/11/25,17:16:00,Credit card,4.0,0.33
7950,M058,Port Arthur,Fashion accessories,$44,2.0,26/12/25,20:07:00,Credit card,5.0,0.33
7951,M032,Tyler,Home and lifestyle,$57,3.0,01/12/25,20:45:00,Credit card,6.0,0.48
7952,M087,Waxahachie,Fashion accessories,$80,1.0,10/12/25,16:19:00,Credit card,6.0,0.33
7953,M003,San Antonio,Home and lifestyle,$29,3.0,10/11/25,17:17:00,Credit card,7.0,0.48
7954,M055,Waxahachie,Fashion accessories,$54,3.0,01/11/25,19:59:00,Credit card,5.0,0.33
7955,M030,Richardson,Home and lifestyle,$54,3.0,05/11/25,16:49:00,Credit card,3.0,0.48
7956,M073,Seguin,Fashion accessories,$50,3.0,21/11/25,18:48:00,Credit card,4.0,0.33
7957,M046,Temple,Home and lifestyle,$56,3.0,14/11/25,19:08:00,Credit card,5.0,0.48
7958,M009,Plano,Fashion accessories,$43,3.0,01/12/25,20:14:00,Credit card,7.0,0.48
7959,M009,Plano,Home and lifestyle,$48,1.0,21/11/25,18:07:00,Credit card,4.0,0.48
7960,M089,Southlake,Fashion accessories,$83,2.0,04/12/25,20:23:00,Credit card,4.0,0.33
7961,M035,San Angelo,Home and lifestyle,$15,2.0,13/11/25,18:38:00,Credit card,4.0,0.48
7962,M087,Waxahachie,Fashion accessories,$40,1.0,29/11/25,20:46:00,Credit card,3.0,0.33
7963,M087,Waxahachie,Home and lifestyle,$71,3.0,16/11/25,19:42:00,Credit card,5.0,0.33
7964,M087,Waxahachie,Fashion accessories,$44,2.0,04/12/25,15:09:00,Credit card,5.0,0.33
7965,M069,Rockwall,Home and lifestyle,$24,2.0,21/11/25,16:52:00,Credit card,4.0,0.33
7966,M087,Waxahachie,Fashion accessories,$41,3.0,07/11/25,15:21:00,Credit card,6.0,0.33
7967,M046,Temple,Home and lifestyle,$25,3.0,25/11/25,17:10:00,Credit card,3.0,0.48
7968,M029,Round Rock,Fashion accessories,$27,2.0,04/11/25,16:35:00,Credit card,5.0,0.48
7969,M089,Southlake,Home and lifestyle,$16,3.0,03/11/25,15:36:00,Credit card,5.0,0.33
7970,M025,Waco,Fashion accessories,$34,1.0,06/11/25,15:50:00,Credit card,7.0,0.48
7971,M056,Rowlett,Home and lifestyle,$65,3.0,02/11/25,18:56:00,Credit card,5.0,0.33
7972,M058,Port Arthur,Fashion accessories,$34,1.0,19/11/25,18:32:00,Credit card,3.0,0.33
7973,M038,Sugar Land,Home and lifestyle,$56,1.0,08/11/25,18:23:00,Credit card,6.0,0.48
7974,M058,Port Arthur,Fashion accessories,$23,3.0,24/12/25,16:28:00,Credit card,5.0,0.33
7975,M069,Rockwall,Home and lifestyle,$34,2.0,17/12/25,16:54:00,Credit card,5.0,0.33
7976,M099,Weatherford,Fashion accessories,$65,1.0,03/12/25,16:48:00,Credit card,4.0,0.18
7977,M054,Sherman,Home and lifestyle,$20,2.0,31/12/25,16:05:00,Credit card,7.0,0.21
7978,M003,San Antonio,Fashion accessories,$29,2.0,09/12/25,17:01:00,Credit card,4.0,0.48
7979,M055,Waxahachie,Home and lifestyle,$70,1.0,21/12/25,18:11:00,Credit card,6.0,0.33
7980,M075,San Marcos,Fashion accessories,$43,2.0,25/11/25,15:14:00,Credit card,3.0,0.33
7981,M029,Round Rock,Home and lifestyle,$23,3.0,03/11/25,20:27:00,Credit card,4.0,0.48
7982,M029,Round Rock,Fashion accessories,$68,2.0,26/12/25,15:51:00,Credit card,5.0,0.48
7983,M084,Schertz,Home and lifestyle,$56,2.0,27/12/25,15:33:00,Credit card,7.0,0.33
7984,M087,Waxahachie,Fashion accessories,$36,2.0,03/12/25,16:34:00,Credit card,7.0,0.33
7985,M050,Victoria,Home and lifestyle,$75,1.0,13/12/25,16:50:00,Ewallet,3.0,0.48
7986,M003,San Antonio,Fashion accessories,$23,2.0,02/12/25,18:18:00,Credit card,3.0,0.48
7987,M009,Plano,Home and lifestyle,$24,2.0,26/12/25,19:18:00,Credit card,7.0,0.48
7988,M056,Rowlett,Fashion accessories,$25,3.0,24/12/25,20:39:00,Credit card,7.0,0.33
7989,M069,Rockwall,Home and lifestyle,$15,2.0,29/11/25,17:45:00,Credit card,7.0,0.33
7990,M065,Texas City,Fashion accessories,$81,2.0,21/12/25,17:32:00,Credit card,5.0,0.33
7991,M084,Schertz,Home and lifestyle,$45,1.0,21/11/25,17:26:00,Credit card,4.0,0.33
7992,M082,Weslaco,Fashion accessories,$53,1.0,11/12/25,16:54:00,Credit card,3.0,0.33
7993,M089,Southlake,Home and lifestyle,$79,2.0,28/11/25,15:04:00,Credit card,7.0,0.33
7994,M084,Schertz,Fashion accessories,$44,1.0,08/12/25,20:07:00,Credit card,7.0,0.33
7995,M032,Tyler,Home and lifestyle,$63,2.0,16/11/25,18:48:00,Credit card,6.0,0.48
7996,M058,Port Arthur,Fashion accessories,$59,3.0,19/11/25,19:45:00,Credit card,6.0,0.33
7997,M046,Temple,Home and lifestyle,$41,1.0,24/11/25,15:48:00,Credit card,5.0,0.48
7998,M074,Weslaco,Fashion accessories,$54,3.0,09/11/25,20:10:00,Credit card,4.0,0.33
7999,M073,Seguin,Home and lifestyle,$31,3.0,14/11/25,20:15:00,Credit card,3.0,0.33
8000,M050,Victoria,Fashion accessories,$65,2.0,01/12/25,15:47:00,Ewallet,5.0,0.48
8001,M035,San Angelo,Home and lifestyle,$66,1.0,27/11/25,20:55:00,Credit card,4.0,0.48
8002,M025,Waco,Fashion accessories,$67,2.0,22/12/25,18:27:00,Credit card,3.0,0.48
8003,M075,San Marcos,Home and lifestyle,$47,1.0,23/11/25,20:19:00,Credit card,6.0,0.33
8004,M056,Rowlett,Fashion accessories,$51,1.0,08/11/25,18:30:00,Credit card,4.0,0.33
8005,M056,Rowlett,Home and lifestyle,$60,2.0,14/11/25,17:50:00,Credit card,6.0,0.33
8006,M074,Weslaco,Fashion accessories,$51,3.0,27/12/25,19:53:00,Credit card,4.0,0.33
8007,M050,Victoria,Home and lifestyle,$50,3.0,10/11/25,17:07:00,Ewallet,6.0,0.48
8008,M029,Round Rock,Fashion accessories,$27,1.0,29/11/25,16:25:00,Credit card,7.0,0.48
8009,M003,San Antonio,Home and lifestyle,$38,2.0,30/12/25,17:56:00,Credit card,3.0,0.48
8010,M029,Round Rock,Fashion accessories,$80,1.0,19/11/25,16:59:00,Credit card,3.0,0.48
8011,M069,Rockwall,Home and lifestyle,$58,1.0,17/11/25,16:40:00,Credit card,3.0,0.33
8012,M003,San Antonio,Fashion accessories,$23,1.0,08/11/25,15:19:00,Credit card,7.0,0.48
8013,M084,Schertz,Home and lifestyle,$45,3.0,14/12/25,20:24:00,Credit card,4.0,0.33
8014,M030,Richardson,Fashion accessories,$74,1.0,26/11/25,15:04:00,Credit card,3.0,0.48
8015,M035,San Angelo,Home and lifestyle,$29,1.0,24/12/25,15:37:00,Credit card,7.0,0.48
8016,M069,Rockwall,Fashion accessories,$37,3.0,01/12/25,17:54:00,Credit card,6.0,0.33
8017,M009,Plano,Home and lifestyle,$32,2.0,03/11/25,17:46:00,Credit card,7.0,0.48
8018,M032,Tyler,Fashion accessories,$51,1.0,25/12/25,17:02:00,Credit card,6.0,0.48
8019,M056,Rowlett,Home and lifestyle,$20,3.0,21/11/25,17:29:00,Credit card,3.0,0.33
8020,M084,Schertz,Fashion accessories,$69,1.0,05/12/25,16:03:00,Credit card,7.0,0.33
8021,M003,San Antonio,Home and lifestyle,$64,1.0,27/11/25,20:33:00,Credit card,7.0,0.48
8022,M038,Sugar Land,Fashion accessories,$24,3.0,30/11/25,16:34:00,Credit card,6.0,0.48
8023,M099,Weatherford,Home and lifestyle,$15,2.0,20/11/25,15:58:00,Credit card,7.0,0.18
8024,M054,Sherman,Fashion accessories,$55,1.0,05/11/25,16:42:00,Credit card,6.0,0.21
8025,M003,San Antonio,Home and lifestyle,$65,2.0,25/12/25,20:29:00,Credit card,7.0,0.48
8026,M046,Temple,Fashion accessories,$17,1.0,20/12/25,15:47:00,Credit card,4.0,0.48
8027,M055,Waxahachie,Home and lifestyle,$56,1.0,27/11/25,18:25:00,Credit card,7.0,0.33
8028,M050,Victoria,Fashion accessories,$64,2.0,26/11/25,17:31:00,Ewallet,5.0,0.48
8029,M099,Weatherford,Home and lifestyle,$16,1.0,09/12/25,15:54:00,Credit card,3.0,0.18
8030,M075,San Marcos,Fashion accessories,$32,2.0,22/11/25,16:08:00,Credit card,4.0,0.33
8031,M056,Rowlett,Home and lifestyle,$82,2.0,28/11/25,19:03:00,Credit card,4.0,0.33
8032,M030,Richardson,Fashion accessories,$26,2.0,18/11/25,15:06:00,Credit card,7.0,0.48
8033,M032,Tyler,Home and lifestyle,$83,3.0,06/12/25,15:31:00,Credit card,4.0,0.48
8034,M025,Waco,Fashion accessories,$59,2.0,10/11/25,16:59:00,Credit card,7.0,0.48
8035,M084,Schertz,Home and lifestyle,$73,3.0,08/11/25,17:06:00,Credit card,4.0,0.33
8036,M075,San Marcos,Fashion accessories,$39,1.0,20/11/25,18:25:00,Credit card,4.0,0.33
8037,M058,Port Arthur,Home and lifestyle,$53,1.0,30/12/25,16:41:00,Credit card,4.0,0.33
8038,M035,San Angelo,Fashion accessories,$65,1.0,31/12/25,17:19:00,Credit card,3.0,0.48
8039,M054,Sherman,Home and lifestyle,$37,1.0,10/11/25,16:44:00,Credit card,3.0,0.21
8040,M003,San Antonio,Fashion accessories,$15,3.0,04/12/25,20:46:00,Credit card,5.0,0.48
8041,M009,Plano,Home and lifestyle,$52,1.0,03/12/25,19:30:00,Credit card,7.0,0.48
8042,M054,Sherman,Fashion accessories,$62,2.0,21/11/25,15:33:00,Credit card,7.0,0.21
8043,M038,Sugar Land,Home and lifestyle,$45,1.0,16/12/25,15:55:00,Credit card,4.0,0.48
8044,M046,Temple,Fashion accessories,$32,1.0,02/12/25,15:17:00,Credit card,6.0,0.48
8045,M035,San Angelo,Home and lifestyle,$64,3.0,16/12/25,19:41:00,Credit card,7.0,0.48
8046,M046,Temple,Fashion accessories,$64,3.0,12/12/25,15:01:00,Credit card,3.0,0.48
8047,M009,Plano,Home and lifestyle,$16,3.0,30/11/25,18:18:00,Credit card,3.0,0.48
8048,M084,Schertz,Fashion accessories,$24,3.0,24/11/25,20:19:00,Credit card,7.0,0.33
8049,M056,Rowlett,Home and lifestyle,$38,1.0,08/11/25,20:31:00,Credit card,3.0,0.33
8050,M074,Weslaco,Fashion accessories,$65,3.0,01/12/25,20:37:00,Credit card,7.0,0.33
8051,M082,Weslaco,Home and lifestyle,$34,1.0,10/12/25,16:59:00,Credit card,4.0,0.33
8052,M073,Seguin,Fashion accessories,$70,3.0,29/11/25,17:48:00,Credit card,4.0,0.33
8053,M084,Schertz,Home and lifestyle,$48,1.0,20/12/25,15:31:00,Credit card,5.0,0.33
8054,M075,San Marcos,Fashion accessories,$54,3.0,29/12/25,16:14:00,Credit card,5.0,0.33
8055,M058,Port Arthur,Home and lifestyle,$62,2.0,13/11/25,18:06:00,Credit card,3.0,0.33
8056,M003,San Antonio,Fashion accessories,$21,2.0,22/12/25,18:44:00,Credit card,4.0,0.48
8057,M082,Weslaco,Home and lifestyle,$42,1.0,27/12/25,20:30:00,Credit card,5.0,0.33
8058,M050,Victoria,Fashion accessories,$35,1.0,30/11/25,19:16:00,Ewallet,4.0,0.48
8059,M038,Sugar Land,Home and lifestyle,$53,1.0,17/12/25,20:31:00,Credit card,5.0,0.48
8060,M086,Rosenberg,Fashion accessories,$19,2.0,29/11/25,20:57:00,Credit card,6.0,0.33
8061,M073,Seguin,Home and lifestyle,$44,1.0,09/12/25,15:40:00,Credit card,3.0,0.33
8062,M032,Tyler,Fashion accessories,$53,1.0,26/12/25,21:00:00,Credit card,4.0,0.48
8063,M087,Waxahachie,Home and lifestyle,$56,3.0,26/11/25,20:32:00,Credit card,6.0,0.33
8064,M032,Tyler,Fashion accessories,$20,2.0,26/11/25,20:12:00,Credit card,6.0,0.48
8065,M086,Rosenberg,Home and lifestyle,$50,2.0,15/12/25,19:59:00,Credit card,4.0,0.33
8066,M082,Weslaco,Fashion accessories,$57,2.0,11/12/25,18:24:00,Credit card,3.0,0.33
8067,M089,Southlake,Home and lifestyle,$80,2.0,18/11/25,19:53:00,Credit card,3.0,0.33
8068,M035,San Angelo,Fashion accessories,$85,2.0,15/12/25,20:24:00,Credit card,7.0,0.48
8069,M086,Rosenberg,Home and lifestyle,$77,1.0,27/11/25,18:32:00,Credit card,6.0,0.33
8070,M099,Weatherford,Fashion accessories,$80,2.0,19/12/25,17:26:00,Credit card,4.0,0.18
8071,M089,Southlake,Home and lifestyle,$80,1.0,02/11/25,16:28:00,Credit card,4.0,0.33
8072,M074,Weslaco,Fashion accessories,$40,1.0,19/11/25,16:04:00,Credit card,7.0,0.33
8073,M069,Rockwall,Home and lifestyle,$65,1.0,03/11/25,17:46:00,Credit card,6.0,0.33
8074,M046,Temple,Fashion accessories,$64,2.0,13/11/25,20:34:00,Credit card,7.0,0.48
8075,M046,Temple,Home and lifestyle,$42,2.0,05/12/25,18:58:00,Credit card,7.0,0.48
8076,M082,Weslaco,Fashion accessories,$20,1.0,02/11/25,15:31:00,Credit card,3.0,0.33
8077,M030,Richardson,Home and lifestyle,$23,1.0,22/11/25,19:10:00,Credit card,6.0,0.48
8078,M082,Weslaco,Fashion accessories,$27,1.0,29/12/25,15:16:00,Credit card,3.0,0.33
8079,M099,Weatherford,Home and lifestyle,$24,3.0,11/12/25,15:40:00,Credit card,4.0,0.18
8080,M086,Rosenberg,Fashion accessories,$61,2.0,28/11/25,18:49:00,Credit card,5.0,0.33
8081,M038,Sugar Land,Home and lifestyle,$46,2.0,18/12/25,17:37:00,Credit card,6.0,0.48
8082,M058,Port Arthur,Fashion accessories,$70,2.0,31/12/25,19:45:00,Credit card,5.0,0.33
8083,M025,Waco,Home and lifestyle,$72,2.0,13/12/25,20:09:00,Credit card,6.0,0.48
8084,M069,Rockwall,Fashion accessories,$29,1.0,29/12/25,15:15:00,Credit card,4.0,0.33
8085,M073,Seguin,Home and lifestyle,$29,2.0,06/11/25,19:36:00,Credit card,5.0,0.33
8086,M035,San Angelo,Fashion accessories,$67,1.0,26/11/25,19:26:00,Credit card,5.0,0.48
8087,M082,Weslaco,Home and lifestyle,$31,2.0,26/12/25,15:14:00,Credit card,7.0,0.33
8088,M056,Rowlett,Fashion accessories,$79,1.0,26/12/25,17:39:00,Credit card,6.0,0.33
8089,M029,Round Rock,Home and lifestyle,$63,3.0,21/12/25,19:34:00,Credit card,3.0,0.48
8090,M025,Waco,Fashion accessories,$23,3.0,25/11/25,17:30:00,Credit card,6.0,0.48
8091,M038,Sugar Land,Home and lifestyle,$53,1.0,29/12/25,15:48:00,Credit card,7.0,0.48
8092,M084,Schertz,Fashion accessories,$38,3.0,07/12/25,15:19:00,Credit card,7.0,0.33
8093,M038,Sugar Land,Home and lifestyle,$47,1.0,21/11/25,20:26:00,Credit card,7.0,0.48
8094,M099,Weatherford,Fashion accessories,$51,3.0,19/12/25,17:57:00,Credit card,3.0,0.18
8095,M035,San Angelo,Home and lifestyle,$38,2.0,17/12/25,17:43:00,Credit card,3.0,0.48
8096,M065,Texas City,Fashion accessories,$22,1.0,16/12/25,18:17:00,Credit card,3.0,0.33
8097,M065,Texas City,Home and lifestyle,$26,3.0,01/12/25,20:34:00,Credit card,7.0,0.33
8098,M089,Southlake,Fashion accessories,$33,3.0,03/11/25,17:52:00,Credit card,5.0,0.33
8099,M082,Weslaco,Home and lifestyle,$43,2.0,02/12/25,20:10:00,Credit card,7.0,0.33
8100,M082,Weslaco,Fashion accessories,$16,3.0,25/12/25,19:10:00,Credit card,4.0,0.33
8101,M058,Port Arthur,Home and lifestyle,$50,3.0,22/11/25,16:33:00,Credit card,5.0,0.33
8102,M075,San Marcos,Fashion accessories,$55,1.0,22/12/25,10:39:00,Credit card,7.0,0.33
8103,M029,Round Rock,Home and lifestyle,$41,3.0,26/11/25,16:23:00,Credit card,4.0,0.48
8104,M082,Weslaco,Fashion accessories,$60,2.0,17/12/25,15:39:00,Credit card,4.0,0.33
8105,M086,Rosenberg,Home and lifestyle,$63,1.0,05/11/25,14:45:00,Credit card,4.0,0.33
8106,M074,Weslaco,Fashion accessories,$64,2.0,09/12/25,7:59:00,Credit card,4.0,0.33
8107,M073,Seguin,Home and lifestyle,$31,2.0,19/11/25,8:03:00,Credit card,7.0,0.33
8108,M055,Waxahachie,Fashion accessories,$76,2.0,17/12/25,11:12:00,Credit card,6.0,0.33
8109,M055,Waxahachie,Home and lifestyle,$46,3.0,26/12/25,11:12:00,Credit card,5.0,0.33
8110,M075,San Marcos,Fashion accessories,$64,2.0,10/12/25,16:20:00,Credit card,3.0,0.33
8111,M075,San Marcos,Home and lifestyle,$61,2.0,01/12/25,6:28:00,Credit card,6.0,0.33
8112,M029,Round Rock,Fashion accessories,$67,3.0,10/11/25,10:01:00,Credit card,5.0,0.48
8113,M009,Plano,Home and lifestyle,$37,1.0,31/12/25,7:08:00,Credit card,3.0,0.48
8114,M032,Tyler,Fashion accessories,$35,3.0,06/11/25,7:48:00,Credit card,5.0,0.48
8115,M050,Victoria,Home and lifestyle,$78,3.0,20/12/25,15:05:00,Ewallet,6.0,0.48
8116,M038,Sugar Land,Fashion accessories,$74,2.0,13/11/25,14:14:00,Credit card,3.0,0.48
8117,M089,Southlake,Home and lifestyle,$84,2.0,16/11/25,6:28:00,Credit card,3.0,0.33
8118,M009,Plano,Fashion accessories,$54,3.0,04/11/25,8:05:00,Credit card,3.0,0.48
8119,M069,Rockwall,Home and lifestyle,$80,3.0,02/12/25,15:22:00,Credit card,4.0,0.33
8120,M089,Southlake,Fashion accessories,$42,3.0,18/11/25,14:27:00,Credit card,6.0,0.33
8121,M089,Southlake,Home and lifestyle,$39,1.0,20/11/25,8:56:00,Credit card,6.0,0.33
8122,M009,Plano,Fashion accessories,$62,3.0,13/11/25,8:47:00,Credit card,4.0,0.48
8123,M030,Richardson,Home and lifestyle,$19,1.0,22/12/25,10:18:00,Credit card,7.0,0.48
8124,M055,Waxahachie,Fashion accessories,$16,2.0,14/12/25,8:40:00,Credit card,7.0,0.33
8125,M084,Schertz,Home and lifestyle,$59,3.0,09/12/25,9:28:00,Credit card,6.0,0.33
8126,M075,San Marcos,Fashion accessories,$71,1.0,04/11/25,15:20:00,Credit card,7.0,0.33
8127,M065,Texas City,Home and lifestyle,$45,2.0,17/12/25,10:27:00,Credit card,6.0,0.33
8128,M032,Tyler,Fashion accessories,$66,2.0,23/12/25,10:21:00,Credit card,5.0,0.48
8129,M087,Waxahachie,Home and lifestyle,$25,2.0,28/12/25,6:36:00,Credit card,3.0,0.33
8130,M035,San Angelo,Fashion accessories,$51,3.0,13/12/25,12:32:00,Credit card,7.0,0.48
8131,M099,Weatherford,Home and lifestyle,$54,1.0,18/11/25,10:42:00,Credit card,5.0,0.18
8132,M084,Schertz,Fashion accessories,$19,1.0,20/12/25,14:46:00,Credit card,5.0,0.33
8133,M054,Sherman,Home and lifestyle,$67,2.0,03/12/25,8:33:00,Credit card,3.0,0.21
8134,M050,Victoria,Fashion accessories,$47,1.0,01/12/25,13:24:00,Ewallet,6.0,0.48
8135,M069,Rockwall,Home and lifestyle,$31,2.0,26/12/25,11:23:00,Credit card,5.0,0.33
8136,M058,Port Arthur,Fashion accessories,$36,3.0,13/11/25,14:42:00,Credit card,6.0,0.33
8137,M073,Seguin,Home and lifestyle,$84,2.0,31/12/25,13:30:00,Credit card,5.0,0.33
8138,M069,Rockwall,Fashion accessories,$69,3.0,18/12/25,11:42:00,Credit card,7.0,0.33
8139,M086,Rosenberg,Home and lifestyle,$19,2.0,02/12/25,6:14:00,Credit card,3.0,0.33
8140,M074,Weslaco,Fashion accessories,$84,2.0,16/11/25,16:44:00,Credit card,3.0,0.33
8141,M082,Weslaco,Home and lifestyle,$22,3.0,11/11/25,6:03:00,Credit card,6.0,0.33
8142,M046,Temple,Fashion accessories,$31,3.0,30/11/25,7:14:00,Credit card,7.0,0.48
8143,M050,Victoria,Home and lifestyle,$74,1.0,28/11/25,8:40:00,Ewallet,4.0,0.48
8144,M069,Rockwall,Fashion accessories,$56,2.0,30/11/25,14:31:00,Credit card,5.0,0.33
8145,M003,San Antonio,Home and lifestyle,$40,1.0,18/11/25,13:41:00,Credit card,5.0,0.48
8146,M086,Rosenberg,Fashion accessories,$66,3.0,19/11/25,12:15:00,Credit card,5.0,0.33
8147,M074,Weslaco,Home and lifestyle,$19,1.0,10/12/25,12:20:00,Credit card,7.0,0.33
8148,M065,Texas City,Fashion accessories,$55,3.0,12/11/25,15:00:00,Credit card,7.0,0.33
8149,M082,Weslaco,Home and lifestyle,$82,1.0,27/12/25,15:06:00,Credit card,4.0,0.33
8150,M030,Richardson,Fashion accessories,$64,3.0,28/11/25,14:34:00,Credit card,3.0,0.48
8151,M084,Schertz,Home and lifestyle,$60,1.0,28/12/25,12:56:00,Credit card,5.0,0.33
8152,M055,Waxahachie,Fashion accessories,$31,3.0,18/12/25,7:17:00,Credit card,4.0,0.33
8153,M058,Port Arthur,Home and lifestyle,$51,3.0,09/11/25,6:29:00,Credit card,3.0,0.33
8154,M003,San Antonio,Fashion accessories,$30,2.0,29/11/25,6:01:00,Credit card,3.0,0.48
8155,M086,Rosenberg,Home and lifestyle,$76,1.0,02/12/25,7:24:00,Credit card,3.0,0.33
8156,M038,Sugar Land,Fashion accessories,$69,2.0,07/11/25,13:19:00,Credit card,4.0,0.48
8157,M089,Southlake,Home and lifestyle,$30,2.0,06/11/25,15:09:00,Credit card,6.0,0.33
8158,M003,San Antonio,Fashion accessories,$15,2.0,23/11/25,6:34:00,Credit card,3.0,0.48
8159,M074,Weslaco,Home and lifestyle,$82,3.0,10/11/25,8:08:00,Credit card,7.0,0.33
8160,M009,Plano,Fashion accessories,$21,3.0,25/12/25,10:40:00,Credit card,6.0,0.48
8161,M038,Sugar Land,Home and lifestyle,$54,1.0,14/11/25,6:21:00,Credit card,4.0,0.48
8162,M056,Rowlett,Fashion accessories,$79,2.0,26/11/25,8:24:00,Credit card,6.0,0.33
8163,M055,Waxahachie,Home and lifestyle,$55,3.0,25/12/25,8:47:00,Credit card,4.0,0.33
8164,M075,San Marcos,Fashion accessories,$77,2.0,21/12/25,7:43:00,Credit card,6.0,0.33
8165,M065,Texas City,Home and lifestyle,$78,1.0,11/12/25,16:33:00,Credit card,4.0,0.33
8166,M087,Waxahachie,Fashion accessories,$80,2.0,17/11/25,12:27:00,Credit card,5.0,0.33
8167,M086,Rosenberg,Home and lifestyle,$24,2.0,16/12/25,14:47:00,Credit card,4.0,0.33
8168,M054,Sherman,Fashion accessories,$80,1.0,26/11/25,6:34:00,Credit card,3.0,0.21
8169,M087,Waxahachie,Home and lifestyle,$63,3.0,06/11/25,12:33:00,Credit card,4.0,0.33
8170,M032,Tyler,Fashion accessories,$21,3.0,02/11/25,17:00:00,Credit card,5.0,0.48
8171,M054,Sherman,Home and lifestyle,$39,1.0,01/12/25,15:30:00,Credit card,3.0,0.21
8172,M089,Southlake,Fashion accessories,$15,3.0,11/12/25,7:13:00,Credit card,7.0,0.33
8173,M029,Round Rock,Home and lifestyle,$40,3.0,08/12/25,10:50:00,Credit card,3.0,0.48
8174,M089,Southlake,Fashion accessories,$79,3.0,12/11/25,6:53:00,Credit card,6.0,0.33
8175,M050,Victoria,Home and lifestyle,$56,2.0,12/12/25,16:36:00,Ewallet,7.0,0.48
8176,M056,Rowlett,Fashion accessories,$30,3.0,21/12/25,9:55:00,Credit card,5.0,0.33
8177,M029,Round Rock,Home and lifestyle,$63,3.0,01/12/25,13:02:00,Credit card,3.0,0.48
8178,M025,Waco,Fashion accessories,$75,3.0,14/11/25,14:18:00,Credit card,6.0,0.48
8179,M084,Schertz,Home and lifestyle,$29,2.0,31/12/25,16:56:00,Credit card,6.0,0.33
8180,M087,Waxahachie,Fashion accessories,$38,1.0,22/12/25,14:41:00,Credit card,7.0,0.33
8181,M074,Weslaco,Home and lifestyle,$70,1.0,16/12/25,11:53:00,Credit card,7.0,0.33
8182,M030,Richardson,Fashion accessories,$36,3.0,13/11/25,16:26:00,Credit card,6.0,0.48
8183,M074,Weslaco,Home and lifestyle,$22,1.0,03/11/25,12:39:00,Credit card,3.0,0.33
8184,M032,Tyler,Fashion accessories,$53,3.0,29/12/25,16:36:00,Credit card,5.0,0.48
8185,M038,Sugar Land,Home and lifestyle,$21,3.0,14/11/25,16:32:00,Credit card,4.0,0.48
8186,M087,Waxahachie,Fashion accessories,$53,2.0,14/12/25,16:50:00,Credit card,3.0,0.33
8187,M099,Weatherford,Home and lifestyle,$20,1.0,27/11/25,16:47:00,Credit card,7.0,0.18
8188,M038,Sugar Land,Fashion accessories,$21,3.0,26/12/25,9:49:00,Credit card,6.0,0.48
8189,M030,Richardson,Home and lifestyle,$28,2.0,16/12/25,13:30:00,Credit card,4.0,0.48
8190,M056,Rowlett,Fashion accessories,$20,3.0,24/11/25,12:32:00,Credit card,5.0,0.33
8191,M089,Southlake,Home and lifestyle,$65,1.0,12/12/25,16:15:00,Credit card,5.0,0.33
8192,M009,Plano,Fashion accessories,$53,1.0,21/12/25,6:06:00,Credit card,7.0,0.48
8193,M074,Weslaco,Home and lifestyle,$54,2.0,12/11/25,15:34:00,Credit card,4.0,0.33
8194,M050,Victoria,Fashion accessories,$63,3.0,05/12/25,15:32:00,Ewallet,6.0,0.48
8195,M009,Plano,Home and lifestyle,$75,2.0,02/11/25,15:34:00,Credit card,4.0,0.48
8196,M003,San Antonio,Fashion accessories,$21,3.0,12/12/25,6:08:00,Credit card,5.0,0.48
8197,M065,Texas City,Home and lifestyle,$73,2.0,25/11/25,8:49:00,Credit card,6.0,0.33
8198,M055,Waxahachie,Fashion accessories,$27,1.0,08/12/25,8:33:00,Credit card,7.0,0.33
8199,M087,Waxahachie,Home and lifestyle,$15,1.0,17/12/25,13:56:00,Credit card,4.0,0.33
8200,M056,Rowlett,Fashion accessories,$27,1.0,01/12/25,12:36:00,Credit card,4.0,0.33
8201,M003,San Antonio,Home and lifestyle,$81,2.0,22/11/25,10:34:00,Credit card,7.0,0.48
8202,M075,San Marcos,Fashion accessories,$29,2.0,23/12/25,13:31:00,Credit card,6.0,0.33
8203,M009,Plano,Home and lifestyle,$55,1.0,16/12/25,12:02:00,Credit card,7.0,0.48
8204,M025,Waco,Fashion accessories,$21,1.0,12/11/25,15:14:00,Credit card,7.0,0.48
8205,M025,Waco,Home and lifestyle,$41,1.0,02/11/25,15:08:00,Credit card,5.0,0.48
8206,M050,Victoria,Fashion accessories,$23,1.0,15/12/25,13:26:00,Ewallet,5.0,0.48
8207,M089,Southlake,Home and lifestyle,$41,2.0,24/12/25,10:52:00,Credit card,6.0,0.33
8208,M050,Victoria,Fashion accessories,$31,2.0,27/12/25,11:44:00,Ewallet,3.0,0.48
8209,M086,Rosenberg,Home and lifestyle,$75,2.0,22/12/25,13:47:00,Credit card,6.0,0.33
8210,M074,Weslaco,Fashion accessories,$54,3.0,19/11/25,13:04:00,Credit card,3.0,0.33
8211,M050,Victoria,Home and lifestyle,$82,3.0,08/11/25,8:27:00,Ewallet,5.0,0.48
